student_id,course_id,course_code,course_name,degree,year,semester,credits,subject_area,mark,grade,grade_point,status,archetype
206,61,CS2103,Operating Systems Concepts,Computer Science,2,1,3,Systems & Operating Systems,96.8,A+,4.0,completed,networking_cloud
206,62,CS2104,Software Engineering I,Computer Science,2,1,3,Software Engineering,49.8,C-,1.7,completed,networking_cloud
206,63,CS2201,Algorithm Design,Computer Science,2,2,4,Algorithms & Data Structures,54.3,C-,1.7,completed,networking_cloud
206,64,CS2202,Advanced Databases,Computer Science,2,2,4,Database,62.8,C+,2.3,completed,networking_cloud
206,65,CS2203,Data Communications,Computer Science,2,2,3,Networking,79.5,A-,3.7,completed,networking_cloud
206,67,CS3101,Artificial Intelligence Fundamentals,Computer Science,3,1,4,Artificial Intelligence,62.0,C+,2.3,completed,networking_cloud
206,69,CS3103,Software Architecture,Computer Science,3,1,3,Software Engineering,84.9,A,4.0,completed,networking_cloud
206,70,CS3104,Exploratory Data Analysis,Computer Science,3,1,3,Data Analysis,46.1,D,1.0,completed,networking_cloud
206,71,CS3105,Cloud Infrastructure,Computer Science,3,1,3,Cloud Computing,77.8,B+,3.3,completed,networking_cloud
207,1,IT1101,Introduction to Programming,Information Technology,1,1,4,Programming,44.5,D,1.0,completed,database_engineering
207,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,72.3,B,3.0,completed,database_engineering
207,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,57.0,C,2.0,completed,database_engineering
207,4,IT1104,Introduction to IT,Information Technology,1,1,3,Other,50.6,C-,1.7,completed,database_engineering
207,5,IT1201,Object-Oriented Programming,Information Technology,1,2,4,Programming,100.0,A+,4.0,completed,database_engineering
207,7,IT1203,Database Fundamentals,Information Technology,1,2,4,Database,78.1,B+,3.3,completed,database_engineering
207,8,IT1204,Introduction to Networking,Information Technology,1,2,3,Networking,36.8,F,0.0,withdrawn,database_engineering
207,9,IT2101,Data Structures and Algorithms,Information Technology,2,1,4,Algorithms & Data Structures,65.6,B-,2.7,completed,database_engineering
207,10,IT2102,Probability and Statistics,Information Technology,2,1,3,Statistics,46.3,D,1.0,completed,database_engineering
207,11,IT2103,Operating Systems,Information Technology,2,1,3,Systems & Operating Systems,52.3,C-,1.7,completed,database_engineering
207,12,IT2104,Software Engineering Principles,Information Technology,2,1,3,Software Engineering,19.7,F,0.0,failed,database_engineering
207,13,IT2201,Advanced Programming,Information Technology,2,2,4,Programming,71.8,B,3.0,completed,database_engineering
207,14,IT2202,Database Management Systems,Information Technology,2,2,4,Database,91.8,A+,4.0,completed,database_engineering
207,15,IT2203,Computer Networks,Information Technology,2,2,3,Networking,30.2,F,0.0,completed,database_engineering
207,16,IT2204,Statistical Methods,Information Technology,2,2,3,Statistics,50.0,C-,1.7,completed,database_engineering
207,17,IT2205,Web Technologies,Information Technology,2,2,3,Other,54.1,C-,1.7,completed,database_engineering
207,18,IT3101,Artificial Intelligence,Information Technology,3,1,4,Artificial Intelligence,49.2,D,1.0,completed,database_engineering
207,19,IT3102,Information Security,Information Technology,3,1,3,Cyber Security,25.1,F,0.0,failed,database_engineering
207,20,IT3103,Software Design and Architecture,Information Technology,3,1,3,Software Engineering,52.0,C-,1.7,completed,database_engineering
207,21,IT3104,Data Analysis and Visualization,Information Technology,3,1,3,Data Analysis,75.4,B+,3.3,completed,database_engineering
207,22,IT3105,Cloud Computing Fundamentals,Information Technology,3,1,3,Cloud Computing,55.3,C,2.0,completed,database_engineering
208,1,IT1101,Introduction to Programming,Information Technology,1,1,4,Programming,75.8,B+,3.3,completed,ai_ml
208,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,77.6,B+,3.3,completed,ai_ml
208,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,72.2,B,3.0,completed,ai_ml
208,4,IT1104,Introduction to IT,Information Technology,1,1,3,Other,65.4,B-,2.7,completed,ai_ml
208,5,IT1201,Object-Oriented Programming,Information Technology,1,2,4,Programming,84.8,A,4.0,completed,ai_ml
208,6,IT1202,Mathematics for Computing II,Information Technology,1,2,3,Mathematics,88.5,A,4.0,completed,ai_ml
208,7,IT1203,Database Fundamentals,Information Technology,1,2,4,Database,86.1,A,4.0,completed,ai_ml
208,8,IT1204,Introduction to Networking,Information Technology,1,2,3,Networking,87.4,A,4.0,completed,ai_ml
208,9,IT2101,Data Structures and Algorithms,Information Technology,2,1,4,Algorithms & Data Structures,68.0,B-,2.7,completed,ai_ml
208,11,IT2103,Operating Systems,Information Technology,2,1,3,Systems & Operating Systems,59.7,C+,2.3,completed,ai_ml
208,12,IT2104,Software Engineering Principles,Information Technology,2,1,3,Software Engineering,82.0,A-,3.7,completed,ai_ml
208,13,IT2201,Advanced Programming,Information Technology,2,2,4,Programming,61.9,C+,2.3,completed,ai_ml
208,14,IT2202,Database Management Systems,Information Technology,2,2,4,Database,73.7,B,3.0,completed,ai_ml
208,15,IT2203,Computer Networks,Information Technology,2,2,3,Networking,46.9,D,1.0,completed,ai_ml
208,16,IT2204,Statistical Methods,Information Technology,2,2,3,Statistics,72.3,B,3.0,completed,ai_ml
208,17,IT2205,Web Technologies,Information Technology,2,2,3,Other,68.4,B-,2.7,completed,ai_ml
208,18,IT3101,Artificial Intelligence,Information Technology,3,1,4,Artificial Intelligence,87.8,A,4.0,completed,ai_ml
208,20,IT3103,Software Design and Architecture,Information Technology,3,1,3,Software Engineering,71.5,B,3.0,completed,ai_ml
208,21,IT3104,Data Analysis and Visualization,Information Technology,3,1,3,Data Analysis,86.6,A,4.0,completed,ai_ml
208,23,IT3201,Machine Learning,Information Technology,3,2,4,Artificial Intelligence,82.1,A-,3.7,completed,ai_ml
208,24,IT3202,Network Security,Information Technology,3,2,3,Cyber Security,63.8,C+,2.3,completed,ai_ml
208,25,IT3203,Advanced Database Systems,Information Technology,3,2,3,Database,79.6,A-,3.7,completed,ai_ml
208,26,IT3204,Data Mining,Information Technology,3,2,3,Data Analysis,69.9,B,3.0,completed,ai_ml
208,27,IT3205,Software Testing and QA,Information Technology,3,2,3,Software Engineering,55.4,C,2.0,completed,ai_ml
208,28,IT4101,Advanced AI Applications,Information Technology,4,1,4,Artificial Intelligence,53.5,C-,1.7,completed,ai_ml
208,29,IT4102,Ethical Hacking and Penetration Testing,Information Technology,4,1,3,Cyber Security,74.1,B,3.0,completed,ai_ml
208,30,IT4103,Distributed Systems,Information Technology,4,1,3,Cloud Computing,71.2,B,3.0,completed,ai_ml
208,31,IT4104,Big Data Analytics,Information Technology,4,1,3,Data Analysis,81.9,A-,3.7,completed,ai_ml
208,32,IT4105,Advanced Algorithms,Information Technology,4,1,3,Algorithms & Data Structures,89.7,A+,4.0,completed,ai_ml
209,1,IT1101,Introduction to Programming,Information Technology,1,1,4,Programming,55.4,C,2.0,completed,balanced
209,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,53.4,C-,1.7,completed,balanced
209,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,49.7,C-,1.7,completed,balanced
209,4,IT1104,Introduction to IT,Information Technology,1,1,3,Other,79.7,A-,3.7,completed,balanced
209,5,IT1201,Object-Oriented Programming,Information Technology,1,2,4,Programming,74.7,B+,3.3,completed,balanced
209,6,IT1202,Mathematics for Computing II,Information Technology,1,2,3,Mathematics,65.5,B-,2.7,completed,balanced
209,7,IT1203,Database Fundamentals,Information Technology,1,2,4,Database,40.9,D,1.0,completed,balanced
209,9,IT2101,Data Structures and Algorithms,Information Technology,2,1,4,Algorithms & Data Structures,68.9,B-,2.7,completed,balanced
209,10,IT2102,Probability and Statistics,Information Technology,2,1,3,Statistics,72.6,B,3.0,completed,balanced
209,11,IT2103,Operating Systems,Information Technology,2,1,3,Systems & Operating Systems,54.7,C,2.0,completed,balanced
209,12,IT2104,Software Engineering Principles,Information Technology,2,1,3,Software Engineering,37.8,F,0.0,withdrawn,balanced
209,13,IT2201,Advanced Programming,Information Technology,2,2,4,Programming,67.9,B-,2.7,completed,balanced
209,14,IT2202,Database Management Systems,Information Technology,2,2,4,Database,56.1,C,2.0,completed,balanced
209,15,IT2203,Computer Networks,Information Technology,2,2,3,Networking,63.4,C+,2.3,completed,balanced
209,16,IT2204,Statistical Methods,Information Technology,2,2,3,Statistics,69.3,B-,2.7,completed,balanced
209,17,IT2205,Web Technologies,Information Technology,2,2,3,Other,54.2,C-,1.7,completed,balanced
209,18,IT3101,Artificial Intelligence,Information Technology,3,1,4,Artificial Intelligence,46.9,D,1.0,completed,balanced
209,19,IT3102,Information Security,Information Technology,3,1,3,Cyber Security,64.1,C+,2.3,completed,balanced
209,20,IT3103,Software Design and Architecture,Information Technology,3,1,3,Software Engineering,41.9,D,1.0,completed,balanced
209,21,IT3104,Data Analysis and Visualization,Information Technology,3,1,3,Data Analysis,43.7,D,1.0,completed,balanced
209,22,IT3105,Cloud Computing Fundamentals,Information Technology,3,1,3,Cloud Computing,58.8,C,2.0,completed,balanced
210,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,71.3,B,3.0,completed,software_engineering
210,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,69.9,B,3.0,completed,software_engineering
210,4,IT1104,Introduction to IT,Information Technology,1,1,3,Other,76.7,B+,3.3,completed,software_engineering
210,5,IT1201,Object-Oriented Programming,Information Technology,1,2,4,Programming,87.4,A,4.0,completed,software_engineering
210,6,IT1202,Mathematics for Computing II,Information Technology,1,2,3,Mathematics,60.3,C+,2.3,completed,software_engineering
210,7,IT1203,Database Fundamentals,Information Technology,1,2,4,Database,61.2,C+,2.3,completed,software_engineering
210,8,IT1204,Introduction to Networking,Information Technology,1,2,3,Networking,82.2,A-,3.7,completed,software_engineering
210,9,IT2101,Data Structures and Algorithms,Information Technology,2,1,4,Algorithms & Data Structures,71.6,B,3.0,completed,software_engineering
210,10,IT2102,Probability and Statistics,Information Technology,2,1,3,Statistics,62.2,C+,2.3,completed,software_engineering
210,11,IT2103,Operating Systems,Information Technology,2,1,3,Systems & Operating Systems,70.5,B,3.0,completed,software_engineering
210,12,IT2104,Software Engineering Principles,Information Technology,2,1,3,Software Engineering,78.3,B+,3.3,completed,software_engineering
210,13,IT2201,Advanced Programming,Information Technology,2,2,4,Programming,85.2,A,4.0,completed,software_engineering
210,14,IT2202,Database Management Systems,Information Technology,2,2,4,Database,65.0,B-,2.7,completed,software_engineering
210,15,IT2203,Computer Networks,Information Technology,2,2,3,Networking,39.2,F,0.0,completed,software_engineering
210,16,IT2204,Statistical Methods,Information Technology,2,2,3,Statistics,67.3,B-,2.7,completed,software_engineering
210,17,IT2205,Web Technologies,Information Technology,2,2,3,Other,68.5,B-,2.7,completed,software_engineering
211,1,IT1101,Introduction to Programming,Information Technology,1,1,4,Programming,44.1,D,1.0,completed,cyber_security
211,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,55.9,C,2.0,completed,cyber_security
211,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,62.7,C+,2.3,completed,cyber_security
211,5,IT1201,Object-Oriented Programming,Information Technology,1,2,4,Programming,78.8,B+,3.3,completed,cyber_security
211,6,IT1202,Mathematics for Computing II,Information Technology,1,2,3,Mathematics,50.7,C-,1.7,completed,cyber_security
211,7,IT1203,Database Fundamentals,Information Technology,1,2,4,Database,43.4,D,1.0,completed,cyber_security
211,8,IT1204,Introduction to Networking,Information Technology,1,2,3,Networking,70.9,B,3.0,completed,cyber_security
212,35,SE1101,Programming Fundamentals,Software Engineering,1,1,4,Programming,57.9,C,2.0,completed,networking_cloud
212,36,SE1102,Discrete Mathematics,Software Engineering,1,1,3,Mathematics,32.7,F,0.0,withdrawn,networking_cloud
212,37,SE1103,Digital Logic and Systems,Software Engineering,1,1,3,Systems & Operating Systems,78.6,B+,3.3,completed,networking_cloud
212,38,SE1104,Engineering Principles,Software Engineering,1,1,3,Other,69.6,B,3.0,completed,networking_cloud
212,39,SE1201,Advanced OOP,Software Engineering,1,2,4,Programming,77.6,B+,3.3,completed,networking_cloud
212,40,SE1202,Linear Algebra,Software Engineering,1,2,3,Mathematics,77.5,B+,3.3,completed,networking_cloud
212,41,SE1203,Database Design,Software Engineering,1,2,4,Database,47.0,D,1.0,completed,networking_cloud
212,42,SE1204,Network Essentials,Software Engineering,1,2,3,Networking,74.0,B,3.0,completed,networking_cloud
212,43,SE2101,Algorithms and Complexity,Software Engineering,2,1,4,Algorithms & Data Structures,48.0,D,1.0,completed,networking_cloud
212,44,SE2102,Statistics for Engineers,Software Engineering,2,1,3,Statistics,60.7,C+,2.3,completed,networking_cloud
212,45,SE2103,Systems Programming,Software Engineering,2,1,3,Systems & Operating Systems,76.8,B+,3.3,completed,networking_cloud
212,46,SE2104,Software Requirements Engineering,Software Engineering,2,1,3,Software Engineering,47.0,D,1.0,completed,networking_cloud
212,48,SE2202,Database Administration,Software Engineering,2,2,4,Database,51.5,C-,1.7,completed,networking_cloud
212,49,SE2203,Network Architecture,Software Engineering,2,2,3,Networking,100.0,A+,4.0,completed,networking_cloud
212,50,SE2204,Applied Statistics,Software Engineering,2,2,3,Statistics,72.0,B,3.0,completed,networking_cloud
213,35,SE1101,Programming Fundamentals,Software Engineering,1,1,4,Programming,100.0,A+,4.0,completed,data_science
213,36,SE1102,Discrete Mathematics,Software Engineering,1,1,3,Mathematics,88.0,A,4.0,completed,data_science
213,38,SE1104,Engineering Principles,Software Engineering,1,1,3,Other,53.1,C-,1.7,completed,data_science
213,39,SE1201,Advanced OOP,Software Engineering,1,2,4,Programming,100.0,A+,4.0,completed,data_science
213,40,SE1202,Linear Algebra,Software Engineering,1,2,3,Mathematics,67.8,B-,2.7,completed,data_science
213,41,SE1203,Database Design,Software Engineering,1,2,4,Database,74.2,B,3.0,completed,data_science
213,42,SE1204,Network Essentials,Software Engineering,1,2,3,Networking,77.1,B+,3.3,completed,data_science
213,43,SE2101,Algorithms and Complexity,Software Engineering,2,1,4,Algorithms & Data Structures,81.3,A-,3.7,completed,data_science
213,44,SE2102,Statistics for Engineers,Software Engineering,2,1,3,Statistics,68.0,B-,2.7,completed,data_science
213,45,SE2103,Systems Programming,Software Engineering,2,1,3,Systems & Operating Systems,64.4,C+,2.3,completed,data_science
214,35,SE1101,Programming Fundamentals,Software Engineering,1,1,4,Programming,50.6,C-,1.7,completed,networking_cloud
214,36,SE1102,Discrete Mathematics,Software Engineering,1,1,3,Mathematics,55.0,C,2.0,completed,networking_cloud
214,37,SE1103,Digital Logic and Systems,Software Engineering,1,1,3,Systems & Operating Systems,81.7,A-,3.7,completed,networking_cloud
214,38,SE1104,Engineering Principles,Software Engineering,1,1,3,Other,63.4,C+,2.3,completed,networking_cloud
214,39,SE1201,Advanced OOP,Software Engineering,1,2,4,Programming,34.0,F,0.0,completed,networking_cloud
214,40,SE1202,Linear Algebra,Software Engineering,1,2,3,Mathematics,75.7,B+,3.3,completed,networking_cloud
214,41,SE1203,Database Design,Software Engineering,1,2,4,Database,70.1,B,3.0,completed,networking_cloud
214,42,SE1204,Network Essentials,Software Engineering,1,2,3,Networking,91.5,A+,4.0,completed,networking_cloud
